start,end,day_count
2019-12-29T00:00:00.000Z,2019-12-30T00:00:00.000Z,8737
2019-12-30T00:00:00.000Z,2019-12-31T00:00:00.000Z,7262
2019-12-31T00:00:00.000Z,2020-01-01T00:00:00.000Z,3971
2020-01-01T00:00:00.000Z,2020-01-02T00:00:00.000Z,4563
2020-01-02T00:00:00.000Z,2020-01-03T00:00:00.000Z,5068
2020-01-03T00:00:00.000Z,2020-01-04T00:00:00.000Z,4434
2020-01-04T00:00:00.000Z,2020-01-05T00:00:00.000Z,3460
2020-01-05T00:00:00.000Z,2020-01-06T00:00:00.000Z,4527
2020-01-06T00:00:00.000Z,2020-01-07T00:00:00.000Z,2687
2020-01-07T00:00:00.000Z,2020-01-08T00:00:00.000Z,2470
2020-01-08T00:00:00.000Z,2020-01-09T00:00:00.000Z,4471
2020-01-09T00:00:00.000Z,2020-01-10T00:00:00.000Z,7066
2020-01-10T00:00:00.000Z,2020-01-11T00:00:00.000Z,4574
2020-01-11T00:00:00.000Z,2020-01-12T00:00:00.000Z,6249
2020-01-12T00:00:00.000Z,2020-01-13T00:00:00.000Z,6861
2020-01-13T00:00:00.000Z,2020-01-14T00:00:00.000Z,4720
2020-01-14T00:00:00.000Z,2020-01-15T00:00:00.000Z,3369
2020-01-15T00:00:00.000Z,2020-01-16T00:00:00.000Z,3341
2020-01-16T00:00:00.000Z,2020-01-17T00:00:00.000Z,2883
2020-01-17T00:00:00.000Z,2020-01-18T00:00:00.000Z,4059
2020-01-18T00:00:00.000Z,2020-01-19T00:00:00.000Z,3060
2020-01-19T00:00:00.000Z,2020-01-20T00:00:00.000Z,5884
2020-01-20T00:00:00.000Z,2020-01-21T00:00:00.000Z,7245
2020-01-21T00:00:00.000Z,2020-01-22T00:00:00.000Z,6575
2020-01-22T00:00:00.000Z,2020-01-23T00:00:00.000Z,5444
2020-01-23T00:00:00.000Z,2020-01-24T00:00:00.000Z,4567
2020-01-24T00:00:00.000Z,2020-01-25T00:00:00.000Z,3821
2020-01-25T00:00:00.000Z,2020-01-26T00:00:00.000Z,7649
2020-01-26T00:00:00.000Z,2020-01-27T00:00:00.000Z,8306
2019-11-26T00:00:00.000Z,2019-11-27T00:00:00.000Z,3877
2019-11-27T00:00:00.000Z,2019-11-28T00:00:00.000Z,3676
2019-11-28T00:00:00.000Z,2019-11-29T00:00:00.000Z,4337
2019-11-29T00:00:00.000Z,2019-11-30T00:00:00.000Z,3302
2019-11-30T00:00:00.000Z,2019-12-01T00:00:00.000Z,2536
2019-12-01T00:00:00.000Z,2019-12-02T00:00:00.000Z,3127
2019-12-02T00:00:00.000Z,2019-12-03T00:00:00.000Z,2863
2019-12-03T00:00:00.000Z,2019-12-04T00:00:00.000Z,2323
2019-12-04T00:00:00.000Z,2019-12-05T00:00:00.000Z,2491
2019-12-05T00:00:00.000Z,2019-12-06T00:00:00.000Z,1986
2019-12-06T00:00:00.000Z,2019-12-07T00:00:00.000Z,1815
2019-12-07T00:00:00.000Z,2019-12-08T00:00:00.000Z,2410
2019-12-08T00:00:00.000Z,2019-12-09T00:00:00.000Z,3230
2019-12-09T00:00:00.000Z,2019-12-10T00:00:00.000Z,12433
2019-12-10T00:00:00.000Z,2019-12-11T00:00:00.000Z,8434
2019-12-11T00:00:00.000Z,2019-12-12T00:00:00.000Z,4418
2019-12-12T00:00:00.000Z,2019-12-13T00:00:00.000Z,6301
2019-12-13T00:00:00.000Z,2019-12-14T00:00:00.000Z,4939
2019-12-14T00:00:00.000Z,2019-12-15T00:00:00.000Z,3236
2019-12-15T00:00:00.000Z,2019-12-16T00:00:00.000Z,3179
2019-12-16T00:00:00.000Z,2019-12-17T00:00:00.000Z,4977
2019-12-17T00:00:00.000Z,2019-12-18T00:00:00.000Z,8837
2019-12-18T00:00:00.000Z,2019-12-19T00:00:00.000Z,9075
2019-12-19T00:00:00.000Z,2019-12-20T00:00:00.000Z,5146
2019-12-20T00:00:00.000Z,2019-12-21T00:00:00.000Z,4825
2019-12-21T00:00:00.000Z,2019-12-22T00:00:00.000Z,3035
2019-12-22T00:00:00.000Z,2019-12-23T00:00:00.000Z,2992
2019-12-23T00:00:00.000Z,2019-12-24T00:00:00.000Z,3960
2019-12-24T00:00:00.000Z,2019-12-25T00:00:00.000Z,5063
2019-12-25T00:00:00.000Z,2019-12-26T00:00:00.000Z,9056
2019-12-26T00:00:00.000Z,2019-12-27T00:00:00.000Z,4833
2019-10-26T00:00:00.000Z,2019-10-27T00:00:00.000Z,2474
2019-10-27T00:00:00.000Z,2019-10-28T00:00:00.000Z,3811
2019-10-28T00:00:00.000Z,2019-10-29T00:00:00.000Z,6431
2019-10-29T00:00:00.000Z,2019-10-30T00:00:00.000Z,6768
2019-10-30T00:00:00.000Z,2019-10-31T00:00:00.000Z,3793
2019-10-31T00:00:00.000Z,2019-11-01T00:00:00.000Z,3302
2019-11-01T00:00:00.000Z,2019-11-02T00:00:00.000Z,3696
2019-11-02T00:00:00.000Z,2019-11-03T00:00:00.000Z,4172
2019-11-03T00:00:00.000Z,2019-11-04T00:00:00.000Z,4565
2019-11-04T00:00:00.000Z,2019-11-05T00:00:00.000Z,3492
2019-11-05T00:00:00.000Z,2019-11-06T00:00:00.000Z,5102
2019-11-06T00:00:00.000Z,2019-11-07T00:00:00.000Z,5362
2019-11-07T00:00:00.000Z,2019-11-08T00:00:00.000Z,4226
2019-11-08T00:00:00.000Z,2019-11-09T00:00:00.000Z,2773
2019-11-09T00:00:00.000Z,2019-11-10T00:00:00.000Z,3231
2019-11-10T00:00:00.000Z,2019-11-11T00:00:00.000Z,2384
2019-11-11T00:00:00.000Z,2019-11-12T00:00:00.000Z,5861
2019-11-12T00:00:00.000Z,2019-11-13T00:00:00.000Z,5916
2019-11-13T00:00:00.000Z,2019-11-14T00:00:00.000Z,5349
2019-11-14T00:00:00.000Z,2019-11-15T00:00:00.000Z,17488
2019-11-15T00:00:00.000Z,2019-11-16T00:00:00.000Z,6648
2019-11-16T00:00:00.000Z,2019-11-17T00:00:00.000Z,3396
2019-11-17T00:00:00.000Z,2019-11-18T00:00:00.000Z,6013
2019-11-18T00:00:00.000Z,2019-11-19T00:00:00.000Z,6198
2019-11-19T00:00:00.000Z,2019-11-20T00:00:00.000Z,3901
2019-11-20T00:00:00.000Z,2019-11-21T00:00:00.000Z,3217
2019-11-21T00:00:00.000Z,2019-11-22T00:00:00.000Z,3825
2019-11-22T00:00:00.000Z,2019-11-23T00:00:00.000Z,4235
2019-11-23T00:00:00.000Z,2019-11-24T00:00:00.000Z,3388
2019-11-24T00:00:00.000Z,2019-11-25T00:00:00.000Z,3412
2019-11-25T00:00:00.000Z,2019-11-26T00:00:00.000Z,7469
2019-09-25T00:00:00.000Z,2019-09-26T00:00:00.000Z,7953
2019-09-26T00:00:00.000Z,2019-09-27T00:00:00.000Z,5023
2019-09-27T00:00:00.000Z,2019-09-28T00:00:00.000Z,6126
2019-09-28T00:00:00.000Z,2019-09-29T00:00:00.000Z,4713
2019-09-29T00:00:00.000Z,2019-09-30T00:00:00.000Z,3744
2019-09-30T00:00:00.000Z,2019-10-01T00:00:00.000Z,3946
2019-10-01T00:00:00.000Z,2019-10-02T00:00:00.000Z,3699
2019-10-02T00:00:00.000Z,2019-10-03T00:00:00.000Z,3308
2019-10-03T00:00:00.000Z,2019-10-04T00:00:00.000Z,3372
2019-10-04T00:00:00.000Z,2019-10-05T00:00:00.000Z,4001
2019-10-05T00:00:00.000Z,2019-10-06T00:00:00.000Z,2634
2019-10-06T00:00:00.000Z,2019-10-07T00:00:00.000Z,3045
2019-10-07T00:00:00.000Z,2019-10-08T00:00:00.000Z,5816
2019-10-08T00:00:00.000Z,2019-10-09T00:00:00.000Z,3213
2019-10-09T00:00:00.000Z,2019-10-10T00:00:00.000Z,5340
2019-10-10T00:00:00.000Z,2019-10-11T00:00:00.000Z,7888
2019-10-11T00:00:00.000Z,2019-10-12T00:00:00.000Z,6566
2019-10-12T00:00:00.000Z,2019-10-13T00:00:00.000Z,5845
2019-10-13T00:00:00.000Z,2019-10-14T00:00:00.000Z,3431
2019-10-14T00:00:00.000Z,2019-10-15T00:00:00.000Z,4094
2019-10-15T00:00:00.000Z,2019-10-16T00:00:00.000Z,4509
2019-10-16T00:00:00.000Z,2019-10-17T00:00:00.000Z,3895
2019-10-17T00:00:00.000Z,2019-10-18T00:00:00.000Z,3683
2019-10-18T00:00:00.000Z,2019-10-19T00:00:00.000Z,2920
2019-10-19T00:00:00.000Z,2019-10-20T00:00:00.000Z,2071
2019-10-20T00:00:00.000Z,2019-10-21T00:00:00.000Z,3280
2019-10-21T00:00:00.000Z,2019-10-22T00:00:00.000Z,2136
2019-10-22T00:00:00.000Z,2019-10-23T00:00:00.000Z,3535
2019-10-23T00:00:00.000Z,2019-10-24T00:00:00.000Z,3088
2019-10-24T00:00:00.000Z,2019-10-25T00:00:00.000Z,2912
2019-10-25T00:00:00.000Z,2019-10-26T00:00:00.000Z,2634
2019-08-25T00:00:00.000Z,2019-08-26T00:00:00.000Z,10065
2019-08-26T00:00:00.000Z,2019-08-27T00:00:00.000Z,7381
2019-08-27T00:00:00.000Z,2019-08-28T00:00:00.000Z,6227
2019-08-28T00:00:00.000Z,2019-08-29T00:00:00.000Z,5529
2019-08-29T00:00:00.000Z,2019-08-30T00:00:00.000Z,7932
2019-08-30T00:00:00.000Z,2019-08-31T00:00:00.000Z,5549
2019-08-31T00:00:00.000Z,2019-09-01T00:00:00.000Z,4418
2019-09-01T00:00:00.000Z,2019-09-02T00:00:00.000Z,6208
2019-09-02T00:00:00.000Z,2019-09-03T00:00:00.000Z,7681
2019-09-03T00:00:00.000Z,2019-09-04T00:00:00.000Z,4269
2019-09-04T00:00:00.000Z,2019-09-05T00:00:00.000Z,3856
2019-09-05T00:00:00.000Z,2019-09-06T00:00:00.000Z,5007
2019-09-06T00:00:00.000Z,2019-09-07T00:00:00.000Z,3336
2019-09-07T00:00:00.000Z,2019-09-08T00:00:00.000Z,2410
2019-09-08T00:00:00.000Z,2019-09-09T00:00:00.000Z,3036
2019-09-09T00:00:00.000Z,2019-09-10T00:00:00.000Z,3277
2019-09-10T00:00:00.000Z,2019-09-11T00:00:00.000Z,3104
2019-09-11T00:00:00.000Z,2019-09-12T00:00:00.000Z,5080
2019-09-12T00:00:00.000Z,2019-09-13T00:00:00.000Z,4042
2019-09-13T00:00:00.000Z,2019-09-14T00:00:00.000Z,3863
2019-09-14T00:00:00.000Z,2019-09-15T00:00:00.000Z,4435
2019-09-15T00:00:00.000Z,2019-09-16T00:00:00.000Z,2475
2019-09-16T00:00:00.000Z,2019-09-17T00:00:00.000Z,3883
2019-09-17T00:00:00.000Z,2019-09-18T00:00:00.000Z,2907
2019-09-18T00:00:00.000Z,2019-09-19T00:00:00.000Z,3578
2019-09-19T00:00:00.000Z,2019-09-20T00:00:00.000Z,6522
2019-09-20T00:00:00.000Z,2019-09-21T00:00:00.000Z,6796
2019-09-21T00:00:00.000Z,2019-09-22T00:00:00.000Z,3218
2019-09-22T00:00:00.000Z,2019-09-23T00:00:00.000Z,2973
2019-09-23T00:00:00.000Z,2019-09-24T00:00:00.000Z,4060
2019-09-24T00:00:00.000Z,2019-09-25T00:00:00.000Z,4180
2019-07-25T00:00:00.000Z,2019-07-26T00:00:00.000Z,2684
2019-07-26T00:00:00.000Z,2019-07-27T00:00:00.000Z,6358
2019-07-27T00:00:00.000Z,2019-07-28T00:00:00.000Z,3347
2019-07-28T00:00:00.000Z,2019-07-29T00:00:00.000Z,4171
2019-07-29T00:00:00.000Z,2019-07-30T00:00:00.000Z,3298
2019-07-30T00:00:00.000Z,2019-07-31T00:00:00.000Z,2862
2019-07-31T00:00:00.000Z,2019-08-01T00:00:00.000Z,2947
2019-08-01T00:00:00.000Z,2019-08-02T00:00:00.000Z,3211
2019-08-02T00:00:00.000Z,2019-08-03T00:00:00.000Z,4031
2019-08-03T00:00:00.000Z,2019-08-04T00:00:00.000Z,3756
2019-08-04T00:00:00.000Z,2019-08-05T00:00:00.000Z,3529
2019-08-05T00:00:00.000Z,2019-08-06T00:00:00.000Z,3156
2019-08-06T00:00:00.000Z,2019-08-07T00:00:00.000Z,3613
2019-08-07T00:00:00.000Z,2019-08-08T00:00:00.000Z,3491
2019-08-08T00:00:00.000Z,2019-08-09T00:00:00.000Z,4790
2019-08-09T00:00:00.000Z,2019-08-10T00:00:00.000Z,9842
2019-08-10T00:00:00.000Z,2019-08-11T00:00:00.000Z,9931
2019-08-11T00:00:00.000Z,2019-08-12T00:00:00.000Z,7564
2019-08-12T00:00:00.000Z,2019-08-13T00:00:00.000Z,7406
2019-08-13T00:00:00.000Z,2019-08-14T00:00:00.000Z,6543
2019-08-14T00:00:00.000Z,2019-08-15T00:00:00.000Z,5938
2019-08-15T00:00:00.000Z,2019-08-16T00:00:00.000Z,5978
2019-08-16T00:00:00.000Z,2019-08-17T00:00:00.000Z,6947
2019-08-17T00:00:00.000Z,2019-08-18T00:00:00.000Z,10276
2019-08-18T00:00:00.000Z,2019-08-19T00:00:00.000Z,15946
2019-08-19T00:00:00.000Z,2019-08-20T00:00:00.000Z,10340
2019-08-20T00:00:00.000Z,2019-08-21T00:00:00.000Z,11318
2019-08-21T00:00:00.000Z,2019-08-22T00:00:00.000Z,7969
2019-08-22T00:00:00.000Z,2019-08-23T00:00:00.000Z,6748
2019-08-23T00:00:00.000Z,2019-08-24T00:00:00.000Z,4312
2019-08-24T00:00:00.000Z,2019-08-25T00:00:00.000Z,3870
2019-06-24T00:00:00.000Z,2019-06-25T00:00:00.000Z,6559
2019-06-25T00:00:00.000Z,2019-06-26T00:00:00.000Z,23451
2019-06-26T00:00:00.000Z,2019-06-27T00:00:00.000Z,18594
2019-06-27T00:00:00.000Z,2019-06-28T00:00:00.000Z,6518
2019-06-28T00:00:00.000Z,2019-06-29T00:00:00.000Z,13946
2019-06-29T00:00:00.000Z,2019-06-30T00:00:00.000Z,10815
2019-06-30T00:00:00.000Z,2019-07-01T00:00:00.000Z,5788
2019-07-01T00:00:00.000Z,2019-07-02T00:00:00.000Z,10389
2019-07-02T00:00:00.000Z,2019-07-03T00:00:00.000Z,6512
2019-07-03T00:00:00.000Z,2019-07-04T00:00:00.000Z,8575
2019-07-04T00:00:00.000Z,2019-07-05T00:00:00.000Z,5031
2019-07-05T00:00:00.000Z,2019-07-06T00:00:00.000Z,3979
2019-07-06T00:00:00.000Z,2019-07-07T00:00:00.000Z,5045
2019-07-07T00:00:00.000Z,2019-07-08T00:00:00.000Z,4642
2019-07-08T00:00:00.000Z,2019-07-09T00:00:00.000Z,4398
2019-07-09T00:00:00.000Z,2019-07-10T00:00:00.000Z,2876
2019-07-10T00:00:00.000Z,2019-07-11T00:00:00.000Z,2967
2019-07-11T00:00:00.000Z,2019-07-12T00:00:00.000Z,3243
2019-07-12T00:00:00.000Z,2019-07-13T00:00:00.000Z,3421
2019-07-13T00:00:00.000Z,2019-07-14T00:00:00.000Z,3359
2019-07-14T00:00:00.000Z,2019-07-15T00:00:00.000Z,2143
2019-07-15T00:00:00.000Z,2019-07-16T00:00:00.000Z,3904
2019-07-16T00:00:00.000Z,2019-07-17T00:00:00.000Z,4979
2019-07-17T00:00:00.000Z,2019-07-18T00:00:00.000Z,2777
2019-07-18T00:00:00.000Z,2019-07-19T00:00:00.000Z,2594
2019-07-19T00:00:00.000Z,2019-07-20T00:00:00.000Z,3200
2019-07-20T00:00:00.000Z,2019-07-21T00:00:00.000Z,4633
2019-07-21T00:00:00.000Z,2019-07-22T00:00:00.000Z,3007
2019-07-22T00:00:00.000Z,2019-07-23T00:00:00.000Z,2377
2019-07-23T00:00:00.000Z,2019-07-24T00:00:00.000Z,7905
2019-07-24T00:00:00.000Z,2019-07-25T00:00:00.000Z,3889
2019-05-24T00:00:00.000Z,2019-05-25T00:00:00.000Z,3039
2019-05-25T00:00:00.000Z,2019-05-26T00:00:00.000Z,2447
2019-05-26T00:00:00.000Z,2019-05-27T00:00:00.000Z,1630
2019-05-27T00:00:00.000Z,2019-05-28T00:00:00.000Z,2975
2019-05-28T00:00:00.000Z,2019-05-29T00:00:00.000Z,3305
2019-05-29T00:00:00.000Z,2019-05-30T00:00:00.000Z,2636
2019-05-30T00:00:00.000Z,2019-05-31T00:00:00.000Z,2143
2019-05-31T00:00:00.000Z,2019-06-01T00:00:00.000Z,2528
2019-06-01T00:00:00.000Z,2019-06-02T00:00:00.000Z,4056
2019-06-02T00:00:00.000Z,2019-06-03T00:00:00.000Z,4293
2019-06-03T00:00:00.000Z,2019-06-04T00:00:00.000Z,5313
2019-06-04T00:00:00.000Z,2019-06-05T00:00:00.000Z,3424
2019-06-05T00:00:00.000Z,2019-06-06T00:00:00.000Z,2989
2019-06-06T00:00:00.000Z,2019-06-07T00:00:00.000Z,3504
2019-06-07T00:00:00.000Z,2019-06-08T00:00:00.000Z,15407
2019-06-08T00:00:00.000Z,2019-06-09T00:00:00.000Z,25578
2019-06-09T00:00:00.000Z,2019-06-10T00:00:00.000Z,11458
2019-06-10T00:00:00.000Z,2019-06-11T00:00:00.000Z,8712
2019-06-11T00:00:00.000Z,2019-06-12T00:00:00.000Z,8127
2019-06-12T00:00:00.000Z,2019-06-13T00:00:00.000Z,9378
2019-06-13T00:00:00.000Z,2019-06-14T00:00:00.000Z,10601
2019-06-14T00:00:00.000Z,2019-06-15T00:00:00.000Z,7704
2019-06-15T00:00:00.000Z,2019-06-16T00:00:00.000Z,5514
2019-06-16T00:00:00.000Z,2019-06-17T00:00:00.000Z,5294
2019-06-17T00:00:00.000Z,2019-06-18T00:00:00.000Z,5695
2019-06-18T00:00:00.000Z,2019-06-19T00:00:00.000Z,8316
2019-06-19T00:00:00.000Z,2019-06-20T00:00:00.000Z,17765
2019-06-20T00:00:00.000Z,2019-06-21T00:00:00.000Z,45677
2019-06-21T00:00:00.000Z,2019-06-22T00:00:00.000Z,15225
2019-06-22T00:00:00.000Z,2019-06-23T00:00:00.000Z,7826
2019-06-23T00:00:00.000Z,2019-06-24T00:00:00.000Z,8993
2019-04-23T00:00:00.000Z,2019-04-24T00:00:00.000Z,3300
2019-04-24T00:00:00.000Z,2019-04-25T00:00:00.000Z,2806
2019-04-25T00:00:00.000Z,2019-04-26T00:00:00.000Z,3542
2019-04-26T00:00:00.000Z,2019-04-27T00:00:00.000Z,3947
2019-04-27T00:00:00.000Z,2019-04-28T00:00:00.000Z,3485
2019-04-28T00:00:00.000Z,2019-04-29T00:00:00.000Z,1954
2019-04-29T00:00:00.000Z,2019-04-30T00:00:00.000Z,2716
2019-04-30T00:00:00.000Z,2019-05-01T00:00:00.000Z,5982
2019-05-01T00:00:00.000Z,2019-05-02T00:00:00.000Z,4950
2019-05-02T00:00:00.000Z,2019-05-03T00:00:00.000Z,2799
2019-05-03T00:00:00.000Z,2019-05-04T00:00:00.000Z,2962
2019-05-04T00:00:00.000Z,2019-05-05T00:00:00.000Z,3556
2019-05-05T00:00:00.000Z,2019-05-06T00:00:00.000Z,3892
2019-05-06T00:00:00.000Z,2019-05-07T00:00:00.000Z,3956
2019-05-07T00:00:00.000Z,2019-05-08T00:00:00.000Z,3857
2019-05-08T00:00:00.000Z,2019-05-09T00:00:00.000Z,3833
2019-05-09T00:00:00.000Z,2019-05-10T00:00:00.000Z,3240
2019-05-10T00:00:00.000Z,2019-05-11T00:00:00.000Z,2970
2019-05-11T00:00:00.000Z,2019-05-12T00:00:00.000Z,1984
2019-05-12T00:00:00.000Z,2019-05-13T00:00:00.000Z,2592
2019-05-13T00:00:00.000Z,2019-05-14T00:00:00.000Z,7184
2019-05-14T00:00:00.000Z,2019-05-15T00:00:00.000Z,6111
2019-05-15T00:00:00.000Z,2019-05-16T00:00:00.000Z,5938
2019-05-16T00:00:00.000Z,2019-05-17T00:00:00.000Z,3920
2019-05-17T00:00:00.000Z,2019-05-18T00:00:00.000Z,3451
2019-05-18T00:00:00.000Z,2019-05-19T00:00:00.000Z,2159
2019-05-19T00:00:00.000Z,2019-05-20T00:00:00.000Z,1637
2019-05-20T00:00:00.000Z,2019-05-21T00:00:00.000Z,2738
2019-05-21T00:00:00.000Z,2019-05-22T00:00:00.000Z,7257
2019-05-22T00:00:00.000Z,2019-05-23T00:00:00.000Z,5282
2019-05-23T00:00:00.000Z,2019-05-24T00:00:00.000Z,4502
2019-03-23T00:00:00.000Z,2019-03-24T00:00:00.000Z,6397
2019-03-24T00:00:00.000Z,2019-03-25T00:00:00.000Z,3557
2019-03-25T00:00:00.000Z,2019-03-26T00:00:00.000Z,1766
2019-03-26T00:00:00.000Z,2019-03-27T00:00:00.000Z,1975
2019-03-27T00:00:00.000Z,2019-03-28T00:00:00.000Z,3750
2019-03-28T00:00:00.000Z,2019-03-29T00:00:00.000Z,6233
2019-03-29T00:00:00.000Z,2019-03-30T00:00:00.000Z,3675
2019-03-30T00:00:00.000Z,2019-03-31T00:00:00.000Z,2180
2019-03-31T00:00:00.000Z,2019-04-01T00:00:00.000Z,3758
2019-04-01T00:00:00.000Z,2019-04-02T00:00:00.000Z,4856
2019-04-02T00:00:00.000Z,2019-04-03T00:00:00.000Z,4248
2019-04-03T00:00:00.000Z,2019-04-04T00:00:00.000Z,2920
2019-04-04T00:00:00.000Z,2019-04-05T00:00:00.000Z,2864
2019-04-05T00:00:00.000Z,2019-04-06T00:00:00.000Z,4715
2019-04-06T00:00:00.000Z,2019-04-07T00:00:00.000Z,5138
2019-04-07T00:00:00.000Z,2019-04-08T00:00:00.000Z,3353
2019-04-08T00:00:00.000Z,2019-04-09T00:00:00.000Z,2980
2019-04-09T00:00:00.000Z,2019-04-10T00:00:00.000Z,2341
2019-04-10T00:00:00.000Z,2019-04-11T00:00:00.000Z,5520
2019-04-11T00:00:00.000Z,2019-04-12T00:00:00.000Z,3839
2019-04-12T00:00:00.000Z,2019-04-13T00:00:00.000Z,2612
2019-04-13T00:00:00.000Z,2019-04-14T00:00:00.000Z,4910
2019-04-14T00:00:00.000Z,2019-04-15T00:00:00.000Z,8681
2019-04-15T00:00:00.000Z,2019-04-16T00:00:00.000Z,3730
2019-04-16T00:00:00.000Z,2019-04-17T00:00:00.000Z,3567
2019-04-17T00:00:00.000Z,2019-04-18T00:00:00.000Z,2917
2019-04-18T00:00:00.000Z,2019-04-19T00:00:00.000Z,2169
2019-04-19T00:00:00.000Z,2019-04-20T00:00:00.000Z,2667
2019-04-20T00:00:00.000Z,2019-04-21T00:00:00.000Z,2441
2019-04-21T00:00:00.000Z,2019-04-22T00:00:00.000Z,3309
2019-04-22T00:00:00.000Z,2019-04-23T00:00:00.000Z,2609
2019-02-20T00:00:00.000Z,2019-02-21T00:00:00.000Z,3794
2019-02-21T00:00:00.000Z,2019-02-22T00:00:00.000Z,2730
2019-02-22T00:00:00.000Z,2019-02-23T00:00:00.000Z,4851
2019-02-23T00:00:00.000Z,2019-02-24T00:00:00.000Z,5296
2019-02-24T00:00:00.000Z,2019-02-25T00:00:00.000Z,8683
2019-02-25T00:00:00.000Z,2019-02-26T00:00:00.000Z,9195
2019-02-26T00:00:00.000Z,2019-02-27T00:00:00.000Z,4823
2019-02-27T00:00:00.000Z,2019-02-28T00:00:00.000Z,6280
2019-02-28T00:00:00.000Z,2019-03-01T00:00:00.000Z,4695
2019-03-01T00:00:00.000Z,2019-03-02T00:00:00.000Z,5276
2019-03-02T00:00:00.000Z,2019-03-03T00:00:00.000Z,7046
2019-03-03T00:00:00.000Z,2019-03-04T00:00:00.000Z,4792
2019-03-04T00:00:00.000Z,2019-03-05T00:00:00.000Z,3033
2019-03-05T00:00:00.000Z,2019-03-06T00:00:00.000Z,4152
2019-03-06T00:00:00.000Z,2019-03-07T00:00:00.000Z,3210
2019-03-07T00:00:00.000Z,2019-03-08T00:00:00.000Z,2167
2019-03-08T00:00:00.000Z,2019-03-09T00:00:00.000Z,3272
2019-03-09T00:00:00.000Z,2019-03-10T00:00:00.000Z,3721
2019-03-10T00:00:00.000Z,2019-03-11T00:00:00.000Z,2237
2019-03-11T00:00:00.000Z,2019-03-12T00:00:00.000Z,2708
2019-03-12T00:00:00.000Z,2019-03-13T00:00:00.000Z,2466
2019-03-13T00:00:00.000Z,2019-03-14T00:00:00.000Z,4582
2019-03-14T00:00:00.000Z,2019-03-15T00:00:00.000Z,5197
2019-03-15T00:00:00.000Z,2019-03-16T00:00:00.000Z,4965
2019-03-16T00:00:00.000Z,2019-03-17T00:00:00.000Z,5961
2019-03-17T00:00:00.000Z,2019-03-18T00:00:00.000Z,6996
2019-03-18T00:00:00.000Z,2019-03-19T00:00:00.000Z,5278
2019-03-19T00:00:00.000Z,2019-03-20T00:00:00.000Z,6969
2019-03-20T00:00:00.000Z,2019-03-21T00:00:00.000Z,3304
2019-03-21T00:00:00.000Z,2019-03-22T00:00:00.000Z,2341
2019-03-22T00:00:00.000Z,2019-03-23T00:00:00.000Z,2578
2019-01-20T00:00:00.000Z,2019-01-21T00:00:00.000Z,2912
2019-01-21T00:00:00.000Z,2019-01-22T00:00:00.000Z,11085
2019-01-22T00:00:00.000Z,2019-01-23T00:00:00.000Z,3969
2019-01-23T00:00:00.000Z,2019-01-24T00:00:00.000Z,4879
2019-01-24T00:00:00.000Z,2019-01-25T00:00:00.000Z,6136
2019-01-25T00:00:00.000Z,2019-01-26T00:00:00.000Z,4792
2019-01-26T00:00:00.000Z,2019-01-27T00:00:00.000Z,7641
2019-01-27T00:00:00.000Z,2019-01-28T00:00:00.000Z,3088
2019-01-28T00:00:00.000Z,2019-01-29T00:00:00.000Z,2396
2019-01-29T00:00:00.000Z,2019-01-30T00:00:00.000Z,2786
2019-01-30T00:00:00.000Z,2019-01-31T00:00:00.000Z,3366
2019-01-31T00:00:00.000Z,2019-02-01T00:00:00.000Z,4080
2019-02-01T00:00:00.000Z,2019-02-02T00:00:00.000Z,4250
2019-02-02T00:00:00.000Z,2019-02-03T00:00:00.000Z,8707
2019-02-03T00:00:00.000Z,2019-02-04T00:00:00.000Z,5119
2019-02-04T00:00:00.000Z,2019-02-05T00:00:00.000Z,10930
2019-02-05T00:00:00.000Z,2019-02-06T00:00:00.000Z,8121
2019-02-06T00:00:00.000Z,2019-02-07T00:00:00.000Z,4183
2019-02-07T00:00:00.000Z,2019-02-08T00:00:00.000Z,3707
2019-02-08T00:00:00.000Z,2019-02-09T00:00:00.000Z,3753
2019-02-09T00:00:00.000Z,2019-02-10T00:00:00.000Z,2795
2019-02-10T00:00:00.000Z,2019-02-11T00:00:00.000Z,2608
2019-02-11T00:00:00.000Z,2019-02-12T00:00:00.000Z,2801
2019-02-12T00:00:00.000Z,2019-02-13T00:00:00.000Z,3735
2019-02-13T00:00:00.000Z,2019-02-14T00:00:00.000Z,4497
2019-02-14T00:00:00.000Z,2019-02-15T00:00:00.000Z,3188
2019-02-15T00:00:00.000Z,2019-02-16T00:00:00.000Z,6913
2019-02-16T00:00:00.000Z,2019-02-17T00:00:00.000Z,4974
2019-02-17T00:00:00.000Z,2019-02-18T00:00:00.000Z,8317
2019-02-18T00:00:00.000Z,2019-02-19T00:00:00.000Z,8067
2019-02-19T00:00:00.000Z,2019-02-20T00:00:00.000Z,3980
2018-12-20T00:00:00.000Z,2018-12-21T00:00:00.000Z,3168
2018-12-21T00:00:00.000Z,2018-12-22T00:00:00.000Z,7489
2018-12-22T00:00:00.000Z,2018-12-23T00:00:00.000Z,5929
2018-12-23T00:00:00.000Z,2018-12-24T00:00:00.000Z,2716
2018-12-24T00:00:00.000Z,2018-12-25T00:00:00.000Z,3337
2018-12-25T00:00:00.000Z,2018-12-26T00:00:00.000Z,6639
2018-12-26T00:00:00.000Z,2018-12-27T00:00:00.000Z,6532
2018-12-27T00:00:00.000Z,2018-12-28T00:00:00.000Z,4215
